ch1,ch2,ch3,ch4,ch5,ch6
585,583,579,575,593,595
586,594,594,583,583,591
586,594,594,583,583,591
587,589,588,591,590,575
587,589,588,591,590,575
587,589,588,591,590,575
587,588,595,583,585,593
587,588,595,583,585,593
587,588,595,583,585,593
586,580,588,585,585,587
586,580,588,585,585,587
586,580,588,585,585,587
582,582,596,583,590,595
582,582,596,583,590,595
585,580,576,590,593,590
585,580,576,590,593,590
585,580,576,590,593,590
592,577,588,593,600,590
592,577,588,593,600,590
592,577,588,593,600,590
589,586,587,579,596,596
589,586,587,579,596,596
582,591,586,575,583,591
587,591,589,590,587,585
587,591,589,590,587,585
588,591,595,591,597,594
588,591,595,591,597,594
588,591,595,591,597,594
586,594,583,579,599,590
586,594,583,579,599,590
586,594,583,579,599,590
587,596,596,591,600,579
587,596,596,591,600,579
566,594,582,583,599,593
566,594,582,583,599,593
566,594,582,583,599,593
585,589,583,590,595,575
585,589,583,590,595,575
585,589,583,590,595,575
591,590,593,583,593,594
591,590,593,583,593,594
